target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,endpoint,pseudo_target_statistic,empirical_p_plus1_leave_one_out,randomized_tie_rank_p,p_value_direction,n_reference_profiles_including_pseudo_target,calibration_note
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000175756,AURKAIP1,negative_median,0.16607930345617689,0.5875,0.5788513588748174,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000177889,UBE2N,negative_median,0.2737216835103424,0.7125,0.706365336640738,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000179526,SHARPIN,negative_median,0.387665652500367,0.8125,0.8124291497573722,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000180398,MCFD2,negative_median,-0.0116560351821031,0.3375,0.3297394004155649,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183020,AP2A2,negative_median,-0.31018663976699723,0.1375,0.12750293335411697,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183864,TOB2,negative_median,-0.3407120566066822,0.125,0.11728331783087924,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000185122,HSF1,negative_median,0.4061420116474772,0.825,0.8224554476590129,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186660,ZFP91,negative_median,0.1531237585953729,0.55,0.547649556043325,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186815,TPCN1,negative_median,-0.2396325286723576,0.175,0.16731671260786243,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186918,ZNF395,negative_median,-0.0713018470737131,0.2875,0.2779532642860431,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189077,TMEM120A,negative_median,-0.05387399315730245,0.3125,0.30280645775492304,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189241,TSPYL1,negative_median,-0.4373683993275925,0.1125,0.10678487956756726,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000196365,LONP1,negative_median,0.36522275063068743,0.7625,0.7513549797149608,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000196704,AMZ2,negative_median,0.4283777202291013,0.8375,0.8256295489467448,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000198612,COPS8,negative_median,0.1458233723164784,0.5375,0.5257277798402356,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000204356,NELFE,negative_median,0.3810443460081299,0.8,0.7915179819654441,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000265354,TIMM23,negative_median,0.10704159898297468,0.5125,0.5069027571706102,lower,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000003056,M6PR,recurrent_gain,0,1,0.6108806579140946,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000004487,KDM1A,recurrent_gain,0.3333333333333333,0.2625,0.14489367731439415,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000019144,PHLDB1,recurrent_gain,0,1,0.9631304682698101,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000065150,IPO5,recurrent_gain,0.1111111111111111,0.5,0.34605410855729135,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000066322,ELOVL1,recurrent_gain,0,1,0.7807218527887017,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000082996,RNF13,recurrent_gain,0,1,0.561626507434994,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000087087,SRRT,recurrent_gain,0.3333333333333333,0.2625,0.23954987219476606,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090013,BLVRB,recurrent_gain,0.1111111111111111,0.5,0.3296694571850821,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090238,YPEL3,recurrent_gain,0,1,0.9674808112904429,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090372,STRN4,recurrent_gain,0,1,0.9396831266349182,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000099864,PALM,recurrent_gain,0,1,0.8478398325387388,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100225,FBXO7,recurrent_gain,0.1111111111111111,0.5,0.49005436566658317,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100567,PSMA3,recurrent_gain,0.2222222222222222,0.325,0.29746131715655794,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100632,ERH,recurrent_gain,0.4444444444444444,0.125,0.1151510652853176,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000102038,SMARCA1,recurrent_gain,0,1,0.7687260368838906,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000104324,CPQ,recurrent_gain,0.1111111111111111,0.5,0.37871619142824786,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000104812,GYS1,recurrent_gain,0.3333333333333333,0.2625,0.19796173444774467,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000106723,SPIN1,recurrent_gain,0,1,0.52612200146541,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000107745,MICU1,recurrent_gain,0,1,0.7489382511703297,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108509,CAMTA2,recurrent_gain,0,1,0.789179521962069,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108561,C1QBP,recurrent_gain,0.4444444444444444,0.125,0.08831191514618694,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108799,EZH1,recurrent_gain,0,1,0.6556924260221422,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108848,LUC7L3,recurrent_gain,0,1,0.8862529015168548,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000112983,BRD8,recurrent_gain,0,1,0.8008689110865816,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000113758,DBN1,recurrent_gain,0.3333333333333333,0.2625,0.1576666550099617,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000114686,MRPL3,recurrent_gain,0.5555555555555556,0.075,0.06759906951920129,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000115685,PPP1R7,recurrent_gain,0,1,0.679554388509132,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000115866,DARS1,recurrent_gain,0.5555555555555556,0.075,0.04689242915192153,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000116898,MRPS15,recurrent_gain,0,1,0.8004902427783236,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000119669,IRF2BPL,recurrent_gain,0,1,0.6442878576926887,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000122642,FKBP9,recurrent_gain,0.1111111111111111,0.5,0.35017852297169155,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000123933,MXD4,recurrent_gain,0,1,0.9917385170701891,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124181,PLCG1,recurrent_gain,0.2222222222222222,0.325,0.265219097348745,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124207,CSE1L,recurrent_gain,0.5555555555555556,0.075,0.055733211326878515,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124702,KLHDC3,recurrent_gain,0,1,0.7928490878548473,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000125977,EIF2S2,recurrent_gain,0.2222222222222222,0.325,0.2636710752733052,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000126457,PRMT1,recurrent_gain,0.3333333333333333,0.2625,0.22283790312649215,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000131669,NINJ1,recurrent_gain,0,1,0.9316321350634098,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000132153,DHX30,recurrent_gain,0.1111111111111111,0.5,0.4228546836297028,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000137106,GRHPR,recurrent_gain,0,1,0.6596789720933884,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000138363,ATIC,recurrent_gain,0.6666666666666666,0.0125,0.008568638141150586,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000138385,SSB,recurrent_gain,0.3333333333333333,0.2625,0.16494026120344643,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000141985,SH3GL1,recurrent_gain,0.5555555555555556,0.075,0.03388384648424107,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000142188,TMEM50B,recurrent_gain,0,1,0.5226138036232442,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000143862,ARL8A,recurrent_gain,0,1,0.9702704150695354,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000146729,NIPSNAP2,recurrent_gain,0.1111111111111111,0.5,0.39949873063596897,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000146834,MEPCE,recurrent_gain,0.1111111111111111,0.5,0.44682259122491813,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000149187,CELF1,recurrent_gain,0,1,0.8425033543026075,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000151348,EXT2,recurrent_gain,0,1,0.6164530487731099,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000151929,BAG3,recurrent_gain,0,1,0.817722944309935,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000156261,CCT8,recurrent_gain,0.3333333333333333,0.2625,0.22277618186781184,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000156860,FBRS,recurrent_gain,0.2222222222222222,0.325,0.30630290977132973,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000157020,SEC13,recurrent_gain,0.1111111111111111,0.5,0.4474460451048799,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000163636,PSMD6,recurrent_gain,0,1,0.8934853480895981,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000163930,BAP1,recurrent_gain,0.1111111111111111,0.5,0.42554164797766136,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166197,NOLC1,recurrent_gain,0.4444444444444444,0.125,0.11599419703707099,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166226,CCT2,recurrent_gain,0.5555555555555556,0.075,0.06282119834504556,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166987,MBD6,recurrent_gain,0,1,0.9061164287850261,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000167778,SPRYD3,recurrent_gain,0,1,0.5556781663326547,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000168958,MFF,recurrent_gain,0,1,0.6796469799010083,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000169439,SDC2,recurrent_gain,0.1111111111111111,0.5,0.3927977089362685,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000170515,PA2G4,recurrent_gain,0.4444444444444444,0.125,0.0890662609715946,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000174574,AKIRIN1,recurrent_gain,0,1,0.8982776354532689,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000175756,AURKAIP1,recurrent_gain,0,1,0.5071138950297609,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000177889,UBE2N,recurrent_gain,0.1111111111111111,0.5,0.477737019804772,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000179526,SHARPIN,recurrent_gain,0.2222222222222222,0.325,0.2940155509306351,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000180398,MCFD2,recurrent_gain,0,1,0.7363335808040574,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183020,AP2A2,recurrent_gain,0,1,0.9960383140714839,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183864,TOB2,recurrent_gain,0,1,0.6577125324402004,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000185122,HSF1,recurrent_gain,0.3333333333333333,0.2625,0.24841564155649393,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186660,ZFP91,recurrent_gain,0.1111111111111111,0.5,0.36145458996179514,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186815,TPCN1,recurrent_gain,0,1,0.8806173581397161,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186918,ZNF395,recurrent_gain,0.1111111111111111,0.5,0.3720838701585308,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189077,TMEM120A,recurrent_gain,0,1,0.9605836545815691,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189241,TSPYL1,recurrent_gain,0,1,0.627458761096932,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000196365,LONP1,recurrent_gain,0.3333333333333333,0.2625,0.1385327955154935,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000196704,AMZ2,recurrent_gain,0.3333333333333333,0.2625,0.14938544994802214,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000198612,COPS8,recurrent_gain,0,1,0.9104156682733446,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000204356,NELFE,recurrent_gain,0,1,0.9214079814264551,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000265354,TIMM23,recurrent_gain,0.3333333333333333,0.2625,0.2382215038407594,upper,80,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000004487,KDM1A,recurrent_loss,0,1,0.5186425142223016,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
