target_gene,context,logFC,constituent_cancers,n_constituent_cancers,record_type
MAOB,breast,0.5587017842422463,BRCA,1,background_organ_value
MAOB,colon,1.0335652675445073,COAD,1,background_organ_value
MAOB,kidney,-0.261430766919819,KICH,1,background_organ_value
MAOB,lung,0.9560221234854218,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.26657536238332186,PRAD,1,background_organ_value
MAOB,breast,0.06940392779245264,BRCA,1,background_organ_value
MAOB,colon,0.4062265209087432,COAD,1,background_organ_value
MAOB,esophagus,0.07375353148778806,ESCA,1,background_organ_value
MAOB,lung,0.24734109819681394,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.24021248148202953,PRAD,1,background_organ_value
MAOB,stomach,-0.14590842529898226,STAD,1,background_organ_value
MAOB,stomach,0.4087785285743765,STAD,1,background_organ_value
MAOB,thyroid,-0.07079645524735496,THCA,1,background_organ_value
MAOB,liver,-0.2574373297246891,LIHC,1,background_organ_value
MAOB,colon,0.196426251831973,COAD,1,background_organ_value
MAOB,lung,0.11938399167933439,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.1063662552636004,PRAD,1,background_organ_value
MAOB,breast,0.679048879028359,BRCA,1,background_organ_value
MAOB,kidney,0.5098213364623277,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.515871731558967,LIHC,1,background_organ_value
MAOB,breast,-0.2594346273194643,BRCA,1,background_organ_value
MAOB,lung,-0.029900285498177318,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.6249565688281203,PRAD,1,background_organ_value
MAOB,stomach,-0.6877493874459518,STAD,1,background_organ_value
MAOB,breast,-0.715913081664772,BRCA,1,background_organ_value
MAOB,prostate,-1.1045874905916429,PRAD,1,background_organ_value
MAOB,stomach,-0.9281710920478776,STAD,1,background_organ_value
MAOB,kidney,0.4025237036057068,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,1.5372614653622874,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.434687478977236,PRAD,1,background_organ_value
MAOB,breast,0.30839037963207594,BRCA,1,background_organ_value
MAOB,kidney,-1.246846001387057,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.11202293104948934,PRAD,1,background_organ_value
MAOB,stomach,-0.28571017937293824,STAD,1,background_organ_value
MAOB,liver,-1.8140906469098204,LIHC,1,background_organ_value
MAOB,breast,-0.08910812998177209,BRCA,1,background_organ_value
MAOB,colon,-0.8217359145743168,COAD,1,background_organ_value
MAOB,kidney,-1.2340248782269487,KIRP,1,background_organ_value
MAOB,liver,-1.7195133972407093,LIHC,1,background_organ_value
MAOB,lung,-0.6966668485297836,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.08550708619570609,PRAD,1,background_organ_value
MAOB,thyroid,1.4117594907586055,THCA,1,background_organ_value
MAOB,stomach,-0.677743648902857,STAD,1,background_organ_value
MAOB,colon,0.6014831501643594,COAD,1,background_organ_value
MAOB,lung,0.4500269208183747,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.6222182340586578,PRAD,1,background_organ_value
MAOB,stomach,0.44567356819405735,STAD,1,background_organ_value
MAOB,breast,-0.11211135193113764,BRCA,1,background_organ_value
MAOB,kidney,0.01622863152991952,KIRC;KIRP,2,background_organ_value
MAOB,colon,0.4243322425582313,COAD,1,background_organ_value
MAOB,lung,-0.030074230931904842,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.3060695027719067,PRAD,1,background_organ_value
MAOB,stomach,0.09439979750236688,STAD,1,background_organ_value
MAOB,breast,0.6897039570530562,BRCA,1,background_organ_value
MAOB,kidney,0.5490413667938436,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.14900137636682712,LIHC,1,background_organ_value
MAOB,kidney,0.22831411719375314,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.27035710904716653,LIHC,1,background_organ_value
MAOB,liver,0.1120096186114754,LIHC,1,background_organ_value
MAOB,esophagus,0.27560939588645356,ESCA,1,background_organ_value
MAOB,liver,-0.3248185080676109,LIHC,1,background_organ_value
MAOB,colon,0.8129368980426007,COAD,1,background_organ_value
MAOB,kidney,0.5750101236860943,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,1.4171704278652042,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.238222097147562,STAD,1,background_organ_value
MAOB,thyroid,0.38956119332995665,THCA,1,background_organ_value
MAOB,liver,-0.8930041809839842,LIHC,1,background_organ_value
MAOB,prostate,-0.1715874728420826,PRAD,1,background_organ_value
MAOB,kidney,-0.5599237903161004,KIRP,1,background_organ_value
MAOB,colon,0.356925746248294,COAD,1,background_organ_value
MAOB,esophagus,-0.05261390267432375,ESCA,1,background_organ_value
MAOB,lung,0.42109513816672434,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.01836355515107464,PRAD,1,background_organ_value
MAOB,breast,0.506381814124652,BRCA,1,background_organ_value
MAOB,esophagus,0.6788053638601022,ESCA,1,background_organ_value
MAOB,liver,0.897882033544056,LIHC,1,background_organ_value
MAOB,prostate,0.14480821344200076,PRAD,1,background_organ_value
MAOB,breast,0.3011143862708683,BRCA,1,background_organ_value
MAOB,colon,0.7222807945342187,COAD,1,background_organ_value
MAOB,esophagus,0.2560124766107159,ESCA,1,background_organ_value
MAOB,kidney,0.00609217548347763,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.27996729620532795,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.3903010523643955,STAD,1,background_organ_value
MAOB,breast,-0.19043564460609055,BRCA,1,background_organ_value
MAOB,colon,1.3245223427567057,COAD,1,background_organ_value
MAOB,esophagus,0.2944547206649484,ESCA,1,background_organ_value
MAOB,kidney,-0.621510075149648,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.8117601992767928,PRAD,1,background_organ_value
MAOB,breast,0.16133397138768635,BRCA,1,background_organ_value
MAOB,colon,-0.11484616272602408,COAD,1,background_organ_value
MAOB,kidney,0.24211891871690389,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.08526735740026535,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.04744376569016962,PRAD,1,background_organ_value
MAOB,stomach,0.2661017177090072,STAD,1,background_organ_value
MAOB,breast,0.551965080814993,BRCA,1,background_organ_value
MAOB,colon,0.8830289125497791,COAD,1,background_organ_value
MAOB,kidney,0.9428395158657584,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.4139009291467887,PRAD,1,background_organ_value
MAOB,stomach,0.926974048839225,STAD,1,background_organ_value
MAOB,breast,-0.32042510118110157,BRCA,1,background_organ_value
MAOB,lung,-0.99521682176126125,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.285944949872435,PRAD,1,background_organ_value
MAOB,stomach,-0.3295909068669819,STAD,1,background_organ_value
MAOB,breast,0.10524626961537024,BRCA,1,background_organ_value
MAOB,colon,0.2502487092322597,COAD,1,background_organ_value
MAOB,esophagus,-0.6834985822764752,ESCA,1,background_organ_value
MAOB,kidney,-1.666483563218359,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.8459231735390593,LIHC,1,background_organ_value
MAOB,prostate,0.612077929446259,PRAD,1,background_organ_value
MAOB,breast,-0.25631265388867963,BRCA,1,background_organ_value
MAOB,colon,1.122361774612521,COAD,1,background_organ_value
MAOB,esophagus,-0.00792937934125825,ESCA,1,background_organ_value
MAOB,kidney,-0.21203809746159055,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.32342876709016416,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.09499169896646932,PRAD,1,background_organ_value
MAOB,breast,-0.01556493157359981,BRCA,1,background_organ_value
MAOB,colon,-1.051052541926118,COAD,1,background_organ_value
MAOB,stomach,-0.35642586970270645,STAD,1,background_organ_value
MAOB,liver,0.6186896125211854,LIHC,1,background_organ_value
MAOB,breast,-0.07220266563373282,BRCA,1,background_organ_value
MAOB,kidney,0.364848917797179,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.5618210794236462,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.10342045552313868,PRAD,1,background_organ_value
MAOB,liver,-1.0354166457811924,LIHC,1,background_organ_value
MAOB,stomach,-0.524162005244177,STAD,1,background_organ_value
MAOB,breast,-0.1961949818337068,BRCA,1,background_organ_value
MAOB,breast,-1.1213870490294089,BRCA,1,background_organ_value
MAOB,esophagus,-1.1498352029515613,ESCA,1,background_organ_value
MAOB,stomach,-0.9959494862312694,STAD,1,background_organ_value
MAOB,kidney,-0.7548390273852418,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.5957577124516701,LIHC,1,background_organ_value
MAOB,prostate,-0.23703074976374375,PRAD,1,background_organ_value
MAOB,thyroid,-0.6399767499118831,THCA,1,background_organ_value
MAOB,stomach,-1.3783113388999384,STAD,1,background_organ_value
MAOB,thyroid,-0.8655886892412609,THCA,1,background_organ_value
MAOB,lung,-0.4745739371654223,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.8657439216862465,PRAD,1,background_organ_value
MAOB,stomach,-0.29138668567639925,STAD,1,background_organ_value
MAOB,liver,0.04225168938642455,LIHC,1,background_organ_value
MAOB,stomach,0.41792711568982166,STAD,1,background_organ_value
MAOB,breast,0.3907085403669453,BRCA,1,background_organ_value
MAOB,colon,-0.16964703603538797,COAD,1,background_organ_value
MAOB,esophagus,0.14351006676956798,ESCA,1,background_organ_value
MAOB,kidney,0.1668939564079759,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.0022877998827778925,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.10967543844687178,PRAD,1,background_organ_value
MAOB,colon,1.096313320780928,COAD,1,background_organ_value
MAOB,breast,0.525456126563867,BRCA,1,background_organ_value
MAOB,lung,0.48582857265844026,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.3424130004946553,PRAD,1,background_organ_value
MAOB,colon,-0.07952339293660778,COAD,1,background_organ_value
MAOB,esophagus,-0.572170308523102,ESCA,1,background_organ_value
MAOB,kidney,-0.31204347805710597,KICH;KIRC,2,background_organ_value
MAOB,liver,-0.9545461944076814,LIHC,1,background_organ_value
MAOB,lung,-0.10684654144680228,LUAD,1,background_organ_value
MAOB,stomach,-0.2796498463835827,STAD,1,background_organ_value
MAOB,esophagus,0.5395351228566022,ESCA,1,background_organ_value
MAOB,kidney,0.916569893290378,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.4754283476961717,PRAD,1,background_organ_value
MAOB,stomach,0.36587381976817696,STAD,1,background_organ_value
MAOB,kidney,-0.958237300093284,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.3686595535357616,LIHC,1,background_organ_value
MAOB,prostate,-0.3188782257122549,PRAD,1,background_organ_value
MAOB,breast,-0.01760465198766198,BRCA,1,background_organ_value
MAOB,colon,-0.39356623216548375,COAD,1,background_organ_value
MAOB,kidney,0.1514548961150798,KICH;KIRC,2,background_organ_value
MAOB,prostate,-0.3614480871729982,PRAD,1,background_organ_value
MAOB,stomach,0.264311146081296,STAD,1,background_organ_value
MAOB,esophagus,-0.382894282136217,ESCA,1,background_organ_value
MAOB,kidney,0.354965484646571,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-1.3632618644971943,LIHC,1,background_organ_value
MAOB,prostate,-0.2277459293920319,PRAD,1,background_organ_value
MAOB,esophagus,-0.8832175062754855,ESCA,1,background_organ_value
MAOB,breast,0.3856692028655238,BRCA,1,background_organ_value
MAOB,kidney,0.3080123302426393,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.1885804002332216,LIHC,1,background_organ_value
MAOB,prostate,0.01528384900155654,PRAD,1,background_organ_value
MAOB,stomach,0.16173422156551914,STAD,1,background_organ_value
MAOB,breast,0.6579414214417996,BRCA,1,background_organ_value
MAOB,colon,-0.35192780694095915,COAD,1,background_organ_value
MAOB,esophagus,-0.8639637856776805,ESCA,1,background_organ_value
MAOB,thyroid,0.3811612938484852,THCA,1,background_organ_value
MAOB,thyroid,-0.7201095244114772,THCA,1,background_organ_value
MAOB,breast,-0.09143574878229434,BRCA,1,background_organ_value
MAOB,stomach,0.909937225239546,STAD,1,background_organ_value
MAOB,thyroid,1.4259456726583353,THCA,1,background_organ_value
MAOB,colon,-0.2081520491293094,COAD,1,background_organ_value
MAOB,esophagus,1.1444241308450396,ESCA,1,background_organ_value
MAOB,kidney,-0.8768537379975746,KICH,1,background_organ_value
MAOB,lung,-0.28265663496868654,LUAD;LUSC,2,background_organ_value
MAOB,breast,-0.31005398769532133,BRCA,1,background_organ_value
MAOB,colon,-0.5682619396359725,COAD,1,background_organ_value
MAOB,esophagus,-0.34931106577948906,ESCA,1,background_organ_value
MAOB,stomach,-0.5562783568301033,STAD,1,background_organ_value
MAOB,kidney,-0.7211119804147006,KIRP,1,background_organ_value
MAOB,lung,-0.7443834271296945,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.15411292585134242,PRAD,1,background_organ_value
MAOB,stomach,-0.9465929743865866,STAD,1,background_organ_value
MAOB,colon,0.27430649610012875,COAD,1,background_organ_value
MAOB,esophagus,0.222085861005565,ESCA,1,background_organ_value
MAOB,kidney,0.25463452619124577,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.00949039112670625,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.11080091976080995,PRAD,1,background_organ_value
MAOB,stomach,0.2651799268705884,STAD,1,background_organ_value
MAOB,thyroid,-1.0703541019285558,THCA,1,background_organ_value
MAOB,stomach,1.497204764213624,STAD,1,background_organ_value
MAOB,liver,-0.2437599610625887,LIHC,1,background_organ_value
MAOB,stomach,0.02901899441432824,STAD,1,background_organ_value
MAOB,thyroid,-0.6491144284921962,THCA,1,background_organ_value
MAOB,breast,0.5865947307293524,BRCA,1,background_organ_value
MAOB,colon,0.4605655789455577,COAD,1,background_organ_value
MAOB,lung,0.8595705553268689,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.4325934104150596,PRAD,1,background_organ_value
MAOB,breast,-0.37677896178519016,BRCA,1,background_organ_value
MAOB,colon,-0.0357686183243606,COAD,1,background_organ_value
MAOB,kidney,0.5029671775093982,KICH;KIRP,2,background_organ_value
MAOB,lung,-0.18238647616847065,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.06713276644318195,PRAD,1,background_organ_value
MAOB,stomach,-0.437464788654083,STAD,1,background_organ_value
MAOB,colon,-0.40560599132955216,COAD,1,background_organ_value
MAOB,esophagus,-0.14147441947959588,ESCA,1,background_organ_value
MAOB,lung,-0.4996177253973154,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.07530666554215339,STAD,1,background_organ_value
MAOB,colon,-0.00490995820685668,COAD,1,background_organ_value
MAOB,kidney,-0.9455914042204902,KICH,1,background_organ_value
MAOB,liver,-0.6155476620047488,LIHC,1,background_organ_value
MAOB,colon,-1.0205965752760122,COAD,1,background_organ_value
MAOB,kidney,-1.997492136266309,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-1.218797740037015,PRAD,1,background_organ_value
MAOB,stomach,-1.5931608750413535,STAD,1,background_organ_value
MAOB,kidney,-0.7305111331305746,KICH;KIRC;KIRP,3,background_organ_value
MAOB,stomach,0.37676413665267394,STAD,1,background_organ_value
MAOB,stomach,0.11327335178781588,STAD,1,background_organ_value
MAOB,esophagus,-1.2946931245716324,ESCA,1,background_organ_value
MAOB,colon,0.5666686794325416,COAD,1,background_organ_value
MAOB,lung,0.3026646155099892,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.08913144518938325,COAD,1,background_organ_value
MAOB,kidney,-0.5791008245142036,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.02563654328906577,PRAD,1,background_organ_value
MAOB,stomach,-0.5222591612199282,STAD,1,background_organ_value
MAOB,breast,0.5387497967530289,BRCA,1,background_organ_value
MAOB,stomach,0.4096302355466238,STAD,1,background_organ_value
MAOB,kidney,0.7147043887762577,KICH;KIRC;KIRP,3,background_organ_value
MAOB,colon,0.7070034762191305,COAD,1,background_organ_value
MAOB,lung,0.4941545379640624,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.3645743638668856,COAD,1,background_organ_value
MAOB,esophagus,-0.2924701906203931,ESCA,1,background_organ_value
MAOB,breast,-0.5494067310473802,BRCA,1,background_organ_value
MAOB,liver,0.819261304775011,LIHC,1,background_organ_value
MAOB,prostate,0.355786206382156,PRAD,1,background_organ_value
MAOB,stomach,-0.27386427921637435,STAD,1,background_organ_value
MAOB,liver,0.5979510523028803,LIHC,1,background_organ_value
MAOB,colon,0.903889274085084,COAD,1,background_organ_value
MAOB,esophagus,-0.20353766895927752,ESCA,1,background_organ_value
MAOB,lung,0.26590842627480427,LUAD;LUSC,2,background_organ_value
MAOB,lung,0.07648070298193121,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.30301222053968757,STAD,1,background_organ_value
MAOB,breast,-0.02344208986617619,BRCA,1,background_organ_value
MAOB,lung,0.4902185557268484,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.7474773369683632,STAD,1,background_organ_value
MAOB,liver,-0.03314893691443402,LIHC,1,background_organ_value
MAOB,breast,0.3959136258370354,BRCA,1,background_organ_value
MAOB,kidney,-0.14267039662483258,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.5007774196264432,PRAD,1,background_organ_value
MAOB,lung,-0.24575736471078546,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.82243994116697,PRAD,1,background_organ_value
MAOB,stomach,-1.6153979443000948,STAD,1,background_organ_value
MAOB,breast,-0.9111552319660444,BRCA,1,background_organ_value
MAOB,colon,-0.3362410777442559,COAD,1,background_organ_value
MAOB,prostate,0.24709121137177337,PRAD,1,background_organ_value
MAOB,stomach,-0.5198735386173227,STAD,1,background_organ_value
MAOB,breast,0.7019535035940474,BRCA,1,background_organ_value
MAOB,colon,0.9267661015328076,COAD,1,background_organ_value
MAOB,kidney,0.3936680275435476,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.7328558830540963,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.03524955440666219,PRAD,1,background_organ_value
MAOB,stomach,0.7793731319133059,STAD,1,background_organ_value
MAOB,breast,0.26586530160863603,BRCA,1,background_organ_value
MAOB,kidney,-0.03508339967195494,KIRP,1,background_organ_value
MAOB,liver,-0.2758801400514979,LIHC,1,background_organ_value
MAOB,lung,0.0032155578723062628,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.8692390953275676,PRAD,1,background_organ_value
MAOB,kidney,-0.14031629895929293,KIRC;KIRP,2,background_organ_value
MAOB,colon,1.0738898667764625,COAD,1,background_organ_value
MAOB,lung,1.1736864929172084,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.9816379680684952,STAD,1,background_organ_value
MAOB,breast,-0.09598432166149232,BRCA,1,background_organ_value
MAOB,colon,0.3486692442859008,COAD,1,background_organ_value
